frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
150,2.483,0.98,1.64,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.49,0.38,0.31,0.0,0.0,0.59,0.61,0.0
151,2.5,0.98,1.59,0.57,0.01,0.0,0.0,0.0,0.0,0.0,0.51,0.49,0.38,0.24,0.01,0.0,0.56,0.66,0.0
152,2.517,0.98,1.6,0.46,0.06,0.0,0.0,0.0,0.01,0.0,0.47,0.49,0.36,0.16,0.01,0.0,0.45,0.68,0.0
153,2.533,0.98,1.57,0.55,0.09,0.0,0.0,0.0,0.01,0.0,0.47,0.41,0.26,0.1,0.02,0.0,0.4,0.66,0.0
154,2.55,0.98,1.56,0.53,0.13,0.0,0.0,0.0,0.01,0.0,0.47,0.37,0.27,0.1,0.02,0.0,0.4,0.64,0.0
155,2.567,0.98,1.51,0.5,0.08,0.0,0.0,0.0,0.0,0.0,0.48,0.36,0.29,0.16,0.02,0.0,0.45,0.64,0.0
156,2.583,0.98,1.54,0.41,0.11,0.0,0.0,0.0,0.0,0.0,0.47,0.42,0.36,0.23,0.0,0.0,0.46,0.61,0.0
157,2.6,0.98,1.59,0.43,0.14,0.0,0.0,0.0,0.0,0.0,0.48,0.45,0.33,0.26,0.0,0.0,0.39,0.54,0.0
158,2.617,0.98,1.65,0.5,0.19,0.0,0.0,0.0,0.0,0.0,0.48,0.43,0.32,0.25,0.0,0.0,0.35,0.48,0.03
159,2.633,0.98,1.64,0.58,0.22,0.0,0.0,0.0,0.0,0.0,0.49,0.4,0.33,0.25,0.0,0.0,0.35,0.45,0.03
160,2.65,0.98,1.56,0.52,0.14,0.0,0.0,0.0,0.0,0.0,0.51,0.37,0.39,0.21,0.0,0.0,0.38,0.44,0.03
161,2.667,0.98,1.47,0.46,0.08,0.0,0.0,0.0,0.0,0.0,0.53,0.35,0.43,0.26,0.0,0.0,0.36,0.42,0.0
