frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
151,5.0,0.98,0.0,0.0,0.42,0.0,0.0,0.18,0.16,0.78,0.77,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
152,5.033,0.98,0.0,0.0,0.49,0.0,0.0,0.38,0.15,0.78,0.74,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0
153,5.067,0.98,0.0,0.0,0.48,0.0,0.0,0.35,0.1,0.77,0.73,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0
154,5.1,0.98,0.0,0.0,0.49,0.0,0.0,0.44,0.12,0.72,0.71,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
155,5.133,0.98,0.04,0.01,0.55,0.0,0.0,0.41,0.09,0.73,0.73,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.11
156,5.167,0.98,0.13,0.01,0.62,0.0,0.0,0.6,0.13,0.79,0.76,0.0,0.01,0.0,0.0,0.0,0.27,0.0,0.42
157,5.2,0.98,0.16,0.02,0.66,0.0,0.0,0.67,0.08,0.87,0.76,0.0,0.01,0.0,0.0,0.0,0.28,0.0,0.54
158,5.233,0.98,0.15,0.02,0.6,0.0,0.0,0.54,0.08,0.84,0.77,0.0,0.01,0.0,0.0,0.0,0.22,0.0,0.42
159,5.267,0.98,0.07,0.03,0.57,0.0,0.0,0.38,0.08,0.77,0.71,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.21
160,5.3,0.98,0.04,0.01,0.58,0.0,0.0,0.31,0.08,0.75,0.7,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.1
161,5.333,0.98,0.01,0.06,0.58,0.0,0.0,0.36,0.15,0.75,0.65,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.1
162,5.367,0.98,0.0,0.05,0.63,0.0,0.0,0.19,0.09,0.76,0.7,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0
163,5.4,0.98,0.01,0.09,0.62,0.0,0.0,0.13,0.12,0.74,0.66,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.05
164,5.433,0.98,0.01,0.07,0.68,0.0,0.0,0.04,0.05,0.74,0.69,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.05
165,5.467,0.98,0.01,0.14,0.64,0.0,0.0,0.09,0.1,0.75,0.67,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.07
166,5.5,0.98,0.0,0.15,0.69,0.03,0.0,0.13,0.06,0.76,0.68,0.0,0.0,0.01,0.0,0.0,0.28,0.01,0.01
167,5.533,0.98,0.0,0.15,0.64,0.03,0.0,0.22,0.11,0.76,0.68,0.0,0.0,0.01,0.0,0.0,0.27,0.01,0.02
168,5.567,0.98,0.0,0.11,0.66,0.03,0.0,0.39,0.06,0.76,0.68,0.0,0.0,0.04,0.0,0.0,0.29,0.04,0.01
169,5.6,0.98,0.0,0.14,0.64,0.0,0.0,0.44,0.12,0.73,0.66,0.0,0.0,0.03,0.0,0.0,0.32,0.03,0.01
170,5.633,0.98,0.0,0.14,0.61,0.02,0.0,0.62,0.06,0.77,0.68,0.0,0.0,0.03,0.0,0.0,0.31,0.03,0.0
